molecule_id,family,y_true,y_score,cv_fold
6-7,graphmol_conf0,0,0.5366101505667763,2
NT3-4,graphmol_conf0,1,0.7286632531364663,2
NT3-6,graphmol_conf0,1,0.7378705888507513,2
NT3F-6,graphmol_conf0,0,0.46172802048826966,2
Sulfur-12,graphmol_conf0,0,0.3704488732496318,2
Sulfur-18,graphmol_conf0,0,0.6448540315544529,2
EST-1,graphmol_conf0,1,0.5906378188412376,2
O6,graphmol_conf0,0,0.42093964058354605,2
2-2-Z1,graphmol_conf0,0,0.48547299311550146,2
SCUT1a,graphmol_conf0,1,0.6845711053283422,2
SCUT7a,graphmol_conf0,1,0.6488924998731381,2
SCUT22c,graphmol_conf0,1,0.5489014703020162,2
SCUT23a,graphmol_conf0,0,0.5985115786870145,2
M-1-1,graphmol_conf0,1,0.8073913901382919,2
Li-1b,graphmol_conf0,0,0.3996530125958097,2
Li-5a,graphmol_conf0,0,0.6558975472100169,2
Li-5c,graphmol_conf0,1,0.7598109267920623,2
Li-8,graphmol_conf0,1,0.7028906998169353,2
Li-10a,graphmol_conf0,0,0.32875488345368187,2
Li-11b,graphmol_conf0,0,0.2032279344093102,2
Li-15,graphmol_conf0,1,0.6903464204267594,2
Li-25,graphmol_conf0,1,0.6324804342576006,2
PR07117,graphmol_conf0,0,0.12916903206075142,3
06129KW,graphmol_conf0,0,0.009187463000005593,3
06128KW,graphmol_conf0,0,0.015123277559247129,3
06120KW,graphmol_conf0,0,0.0013333333333333333,3
07007KW,graphmol_conf0,0,0.0312436517035232,3
MJ01064,graphmol_conf0,0,0.03459884090491446,3
01031MR,graphmol_conf0,0,0.023344676300602482,3
07094KW,graphmol_conf0,0,0.008519321161270589,3
07129KW,graphmol_conf0,0,0.012623400228775696,3
07036KW,graphmol_conf0,0,0.010528638031157389,3
07035KW,graphmol_conf0,0,0.06213225216048807,3
5CB,graphmol_conf0,0,0.024183503275086445,3
6OCB,graphmol_conf0,0,0.010544306952144837,3
RO-CM-7037,graphmol_conf0,0,0.017167984627546075,3
PYP609,graphmol_conf0,0,0.14066510820158226,3
MBBA,graphmol_conf0,0,0.0032285288367331372,3
Comp114,graphmol_conf0,0,0.002,3
BCH5,graphmol_conf0,0,0.01932659788733764,3
I35,graphmol_conf0,0,0.104197739349507,3
HH33,graphmol_conf0,0,0.021499591150886375,3
EC8F,graphmol_conf0,0,0.27758619675998486,3
1O(M-O1)PEPEBNO2,graphmol_conf0,1,0.8759532162904917,3
1O(M-O3)PEPEBNO2,graphmol_conf0,1,0.7699409391984735,3
1O(M-O4)PEPEBNO2,graphmol_conf0,1,0.8366489694813297,3
1O(M-O9)PEPEBNO2,graphmol_conf0,1,0.8492294537509776,3
5-3,graphmol_conf0,1,0.8552304979590782,3
5-6,graphmol_conf0,1,0.6983238709185977,3
5-7,graphmol_conf0,1,0.7952904945204695,3
6-8,graphmol_conf0,0,0.6350471181698257,3
3JK,graphmol_conf0,1,0.7599743756772506,3
NT3-7,graphmol_conf0,1,0.6913826657571949,3
NT3F-5,graphmol_conf0,0,0.4548322738047019,3
EST-4,graphmol_conf0,1,0.598776480268199,3
S4,graphmol_conf0,0,0.7659743962537826,3
S7,graphmol_conf0,0,0.5657125066141185,3
2-2-Z0,graphmol_conf0,1,0.3619504833231376,3
SCUT22b,graphmol_conf0,1,0.42041123278763687,3
M-1-2,graphmol_conf0,1,0.9369975710341458,3
Li-1a,graphmol_conf0,0,0.5182988268877563,3
Li-3a,graphmol_conf0,0,0.5600428101786051,3
Li-4b,graphmol_conf0,1,0.5984480406470869,3
Li-4c,graphmol_conf0,1,0.6546859137070212,3
Li-12a,graphmol_conf0,1,0.3986037417852163,3
Li-13b,graphmol_conf0,0,0.20866373479403608,3
Li-14,graphmol_conf0,0,0.3840644419148979,3
Li-16,graphmol_conf0,1,0.2449832386823787,3
Li-20,graphmol_conf0,0,0.4365738179219465,3
RT08062,graphmol_conf0,0,0.023467298582814315,4
06100KW,graphmol_conf0,0,0.007654720241436836,4
07088KW,graphmol_conf0,0,0.025606487374347512,4
08117KW,graphmol_conf0,0,0.03236799063071561,4
09078KW,graphmol_conf0,0,0.1294029851803915,4
07039KW,graphmol_conf0,0,0.011283692280693005,4
Acid2,graphmol_conf0,0,0.4671787254958881,4
Acid3,graphmol_conf0,0,0.24283105201722016,4
PCH-3,graphmol_conf0,0,0.010215138812543429,4
PCH-8,graphmol_conf0,0,0.0027272727272727275,4
CCH-7,graphmol_conf0,0,0.024128247916550584,4
CCH-301,graphmol_conf0,0,0.0,4
PYP606,graphmol_conf0,0,0.065727971411253,4
PYP607,graphmol_conf0,0,0.043007972318093675,4
RO-CM-1510,graphmol_conf0,0,0.055516564301977135,4
Comp92,graphmol_conf0,0,0.02880008562031224,4
Comp119,graphmol_conf0,0,0.0194049927503597,4
HP5N,graphmol_conf0,0,0.07576619636259271,4
DIO,graphmol_conf0,1,0.20831998537642335,4
1O(M-O2)PEPEBNO2,graphmol_conf0,1,0.7836567673157575,4
1O(M-O8)PEPEBNO2,graphmol_conf0,1,0.8444816419197069,4
5-4,graphmol_conf0,1,0.7218846358660097,4
NT3-5,graphmol_conf0,1,0.8330922218693866,4
NT3F-2,graphmol_conf0,0,0.3969825948674573,4
NT3F-3,graphmol_conf0,0,0.49631811636322304,4
NT3F-7,graphmol_conf0,0,0.5613675373760457,4
Sulfur-2,graphmol_conf0,1,0.5376025072961801,4
Sulfur-13,graphmol_conf0,0,0.8779005395379237,4
Sulfur-19,graphmol_conf0,0,0.562877323055445,4
DIO-1,graphmol_conf0,1,0.4191069043118573,4
EST-3,graphmol_conf0,1,0.5744825609833618,4
S2,graphmol_conf0,1,0.6710406733807881,4
2-2-Z2,graphmol_conf0,0,0.3829234597433238,4
1-2-Z1,graphmol_conf0,1,0.6238614681489092,4
SCUT22d,graphmol_conf0,1,0.6791230523599447,4
M-0-0,graphmol_conf0,1,0.8236260781891922,4
M-0-1,graphmol_conf0,1,0.9016167334402481,4
Li-1c,graphmol_conf0,1,0.29357388440867027,4
Li-2a,graphmol_conf0,1,0.5558977670255154,4
Li-5b,graphmol_conf0,1,0.6288858273965724,4
Li-6b,graphmol_conf0,1,0.5178006996301299,4
Li-12b,graphmol_conf0,0,0.4096262707329265,4
Li-12c,graphmol_conf0,0,0.3433827628553745,4
Li-13a,graphmol_conf0,0,0.43792882548317885,4
Li-21,graphmol_conf0,0,0.500412433234669,4
Li-24,graphmol_conf0,0,0.5343318276711424,4
Li-29,graphmol_conf0,0,0.6858836441486484,4
06115KW,graphmol_conf0,0,0.006096568123017275,5
MJ01041,graphmol_conf0,0,0.011577907086477253,5
RT08050,graphmol_conf0,0,0.0,5
07031KW,graphmol_conf0,0,0.00042764089493061455,5
PR09089,graphmol_conf0,0,0.005395835522644537,5
06107KW,graphmol_conf0,0,0.008763482280431433,5
06101KW,graphmol_conf0,0,0.005482844089668692,5
06131KW,graphmol_conf0,0,0.01127802187212061,5
07056KW,graphmol_conf0,0,0.0161701359816669,5
08125KW,graphmol_conf0,0,0.13393048099525745,5
08128KW,graphmol_conf0,0,0.05774934656291899,5
07038KW,graphmol_conf0,0,0.020234686968733775,5
Acid1,graphmol_conf0,0,0.14554793819532247,5
7OCB,graphmol_conf0,0,0.0058365384232550175,5
Comp36,graphmol_conf0,0,0.004773424310481472,5
Comp49,graphmol_conf0,0,0.0025301237595791253,5
Comp93,graphmol_conf0,0,0.21221965598737408,5
HP33,graphmol_conf0,0,0.07136668392438857,5
RM734,graphmol_conf0,1,0.7380059556088683,5
EC4F,graphmol_conf0,0,0.6164313535932017,5
EC5F,graphmol_conf0,1,0.4363893867346224,5
EC7F,graphmol_conf0,0,0.458306491163059,5
RM734-2,graphmol_conf0,1,0.5972473453020689,5
5-9,graphmol_conf0,1,0.8831558337636333,5
6-3,graphmol_conf0,0,0.48789560933746046,5
6-4,graphmol_conf0,0,0.392115510357165,5
6-9,graphmol_conf0,0,0.77275427855269,5
NT3-1,graphmol_conf0,1,0.833364273428377,5
NT3-3,graphmol_conf0,1,0.8565086162987264,5
Sulfur-15,graphmol_conf0,1,0.21370096115006754,5
DIO-2,graphmol_conf0,1,0.5264923074790036,5
DIO-3,graphmol_conf0,1,0.6291975274146429,5
EST-2,graphmol_conf0,1,0.3287077638661716,5
S5,graphmol_conf0,1,0.5279810880613653,5
S6,graphmol_conf0,0,0.6761700829113959,5
S8,graphmol_conf0,1,0.5650429095902808,5
1-2-Z2,graphmol_conf0,1,0.2653652050568077,5
M-1-0,graphmol_conf0,1,0.6264160407673424,5
M-2-0,graphmol_conf0,1,0.7729846260265287,5
M-2-1,graphmol_conf0,1,0.9222294392200228,5
Li-7,graphmol_conf0,1,0.7289235824775324,5
Li-9a,graphmol_conf0,0,0.649824635692309,5
Li-9b,graphmol_conf0,0,0.48888526676167676,5
Li-10b,graphmol_conf0,0,0.45696787754311397,5
Li-11c,graphmol_conf0,0,0.26902086459375707,5
Li-17a,graphmol_conf0,0,0.4938649414413677,5
Li-18,graphmol_conf0,0,0.42477922364020404,5
06121KW,graphmol_boltzmann,0,0.013893344783913028,1
MJ01077,graphmol_boltzmann,0,0.0,1
MJ01075,graphmol_boltzmann,0,0.0,1
MJ01066,graphmol_boltzmann,0,0.0,1
PR10004,graphmol_boltzmann,0,0.0,1
08141KW,graphmol_boltzmann,0,0.0,1
07099KW,graphmol_boltzmann,0,0.0,1
AF01009,graphmol_boltzmann,0,0.0,1
RT09068,graphmol_boltzmann,0,0.0,1
07004KW,graphmol_boltzmann,0,0.0,1
08116KW,graphmol_boltzmann,0,0.0,1
08118KW,graphmol_boltzmann,0,0.005714285714285714,1
08131KW,graphmol_boltzmann,0,0.0006720071206052514,1
09079KW,graphmol_boltzmann,0,0.0,1
Acid4,graphmol_boltzmann,0,0.04502351901376526,1
6CB,graphmol_boltzmann,0,0.04343865794234268,1
PCH-4,graphmol_boltzmann,0,0.37939222960102775,1
PCH-5,graphmol_boltzmann,0,0.1562763467204523,1
PCH-7,graphmol_boltzmann,0,0.15100459933120255,1
Comp89,graphmol_boltzmann,0,0.007142857142857143,1
Comp120,graphmol_boltzmann,0,0.0,1
EC1F,graphmol_boltzmann,1,0.6630202543226084,1
EC2F,graphmol_boltzmann,1,0.4582501160104743,1
EC3F,graphmol_boltzmann,1,0.6500594469256012,1
1O(M-O6)PEPEBNO2,graphmol_boltzmann,1,0.9230175069960014,1
RM734-3,graphmol_boltzmann,0,0.4301681438607575,1
5-5,graphmol_boltzmann,1,0.8693145449441197,1
6-2,graphmol_boltzmann,0,0.437199748541508,1
6-5,graphmol_boltzmann,0,0.5208841806636022,1
6-6,graphmol_boltzmann,0,0.43878812652352567,1
UUQU-4-N,graphmol_boltzmann,0,0.6900375450877617,1
NT3-2,graphmol_boltzmann,1,0.7736544352583035,1
NT3F-1,graphmol_boltzmann,1,0.6682644896769432,1
NT3F-4,graphmol_boltzmann,0,0.6265631162409734,1
Sulfur-7,graphmol_boltzmann,1,0.7217579152028769,1
Sulfur-14,graphmol_boltzmann,1,0.30322036984661327,1
3CN,graphmol_boltzmann,1,0.6811785612083512,1
S3,graphmol_boltzmann,1,0.6956723841109355,1
O5,graphmol_boltzmann,1,0.2951556742599351,1
SCUT1b,graphmol_boltzmann,1,0.7061146016347533,1
M-0-2,graphmol_boltzmann,1,0.6790388686806644,1
M-2-2,graphmol_boltzmann,1,0.6161650235522457,1
Li-4a,graphmol_boltzmann,0,0.529000071185374,1
Li-9c,graphmol_boltzmann,1,0.05942746917823991,1
Li-11a,graphmol_boltzmann,0,0.40787188769847166,1
Li-19,graphmol_boltzmann,0,0.09969535200906646,1
Li-22,graphmol_boltzmann,0,0.7029500357885505,1
Li-23,graphmol_boltzmann,1,0.6191835742906092,1
06119KW,graphmol_boltzmann,0,0.0009140435835351089,2
MJ01056,graphmol_boltzmann,0,0.003014622132711789,2
MJ01071,graphmol_boltzmann,0,0.0,2
MJ01073,graphmol_boltzmann,0,0.0,2
RT08049,graphmol_boltzmann,0,0.0009140435835351089,2
07080KW,graphmol_boltzmann,0,0.009171703236543599,2
08119KW,graphmol_boltzmann,0,0.0,2
08123KW,graphmol_boltzmann,0,0.0,2
Acid5-HOBA,graphmol_boltzmann,0,0.004842709299782006,2
7CB,graphmol_boltzmann,0,0.0018280871670702178,2
5OCB,graphmol_boltzmann,0,0.0015860507041403605,2
Comp35,graphmol_boltzmann,0,0.0,2
RO-CM-4513,graphmol_boltzmann,0,0.0,2
PYP605,graphmol_boltzmann,0,0.0,2
RO-CM-1540,graphmol_boltzmann,0,0.0,2
Comp97,graphmol_boltzmann,0,0.0,2
Comp113,graphmol_boltzmann,0,0.011313559322033897,2
BCH52F,graphmol_boltzmann,0,0.14758106482243685,2
I32,graphmol_boltzmann,0,0.01879867251728514,2
EC6F,graphmol_boltzmann,1,0.23723647116235047,2
1O(M-O5)PEPEBNO2,graphmol_boltzmann,1,0.89071187550802,2
1O(M-O7)PEPEBNO2,graphmol_boltzmann,1,0.727667428990355,2
5-2,graphmol_boltzmann,1,0.5846458842965415,2
5-8,graphmol_boltzmann,1,0.8052003610235673,2
6-1,graphmol_boltzmann,1,0.6260288856944348,2
6-7,graphmol_boltzmann,0,0.5910863427572455,2
NT3-4,graphmol_boltzmann,1,0.8338721856644854,2
NT3-6,graphmol_boltzmann,1,0.8986093276128185,2
NT3F-6,graphmol_boltzmann,0,0.4301981400512145,2
Sulfur-12,graphmol_boltzmann,0,0.47108923033486566,2
Sulfur-18,graphmol_boltzmann,0,0.6345900887944899,2
EST-1,graphmol_boltzmann,1,0.7032369263427758,2
O6,graphmol_boltzmann,0,0.19375954798849002,2
2-2-Z1,graphmol_boltzmann,0,0.6870344917014249,2
SCUT1a,graphmol_boltzmann,1,0.6843755568061799,2
SCUT7a,graphmol_boltzmann,1,0.34700110186219807,2
SCUT22c,graphmol_boltzmann,1,0.7193230134006808,2
SCUT23a,graphmol_boltzmann,0,0.817022300017361,2
M-1-1,graphmol_boltzmann,1,0.8269311476636004,2
Li-1b,graphmol_boltzmann,0,0.45116077794078135,2
Li-5a,graphmol_boltzmann,0,0.729383571569162,2
Li-5c,graphmol_boltzmann,1,0.7969021623475429,2
Li-8,graphmol_boltzmann,1,0.8065593903188569,2
Li-10a,graphmol_boltzmann,0,0.35649452683978583,2
Li-11b,graphmol_boltzmann,0,0.21756746833402227,2
Li-15,graphmol_boltzmann,1,0.5225541913955989,2
Li-25,graphmol_boltzmann,1,0.6237012173738811,2
PR07117,graphmol_boltzmann,0,0.047765617681108506,3
06129KW,graphmol_boltzmann,0,0.005454545454545455,3
06128KW,graphmol_boltzmann,0,0.0,3
06120KW,graphmol_boltzmann,0,0.0,3
07007KW,graphmol_boltzmann,0,0.0,3
MJ01064,graphmol_boltzmann,0,0.008181818181818182,3
01031MR,graphmol_boltzmann,0,0.0,3
07094KW,graphmol_boltzmann,0,0.0,3
07129KW,graphmol_boltzmann,0,0.0,3
07036KW,graphmol_boltzmann,0,0.0,3
07035KW,graphmol_boltzmann,0,0.0007657510606269871,3
5CB,graphmol_boltzmann,0,0.003539731066154152,3
6OCB,graphmol_boltzmann,0,0.0018181818181818182,3
RO-CM-7037,graphmol_boltzmann,0,0.0009090909090909091,3
PYP609,graphmol_boltzmann,0,0.0,3
MBBA,graphmol_boltzmann,0,0.0027272727272727275,3
Comp114,graphmol_boltzmann,0,0.23760383248974556,3
BCH5,graphmol_boltzmann,0,0.4230075894908124,3
I35,graphmol_boltzmann,0,0.052792522240723345,3
HH33,graphmol_boltzmann,0,0.0937097931636978,3
EC8F,graphmol_boltzmann,0,0.10510798003136905,3
1O(M-O1)PEPEBNO2,graphmol_boltzmann,1,0.8533572482709341,3
1O(M-O3)PEPEBNO2,graphmol_boltzmann,1,0.8891667327845011,3
1O(M-O4)PEPEBNO2,graphmol_boltzmann,1,0.8253217163081125,3
1O(M-O9)PEPEBNO2,graphmol_boltzmann,1,0.898986211138405,3
5-3,graphmol_boltzmann,1,0.8819491500803941,3
5-6,graphmol_boltzmann,1,0.873187960835467,3
5-7,graphmol_boltzmann,1,0.723383382702739,3
6-8,graphmol_boltzmann,0,0.5449815069007408,3
3JK,graphmol_boltzmann,1,0.6504974333435875,3
NT3-7,graphmol_boltzmann,1,0.8022337934598227,3
NT3F-5,graphmol_boltzmann,0,0.6473583167423479,3
EST-4,graphmol_boltzmann,1,0.5864388855493731,3
S4,graphmol_boltzmann,0,0.6603323739073057,3
S7,graphmol_boltzmann,0,0.7236523052598939,3
2-2-Z0,graphmol_boltzmann,1,0.5082484057290299,3
SCUT22b,graphmol_boltzmann,1,0.5072790610406187,3
M-1-2,graphmol_boltzmann,1,0.8940274753263765,3
Li-1a,graphmol_boltzmann,0,0.8393748751700277,3
Li-3a,graphmol_boltzmann,0,0.7608653620257135,3
Li-4b,graphmol_boltzmann,1,0.5773007615816921,3
Li-4c,graphmol_boltzmann,1,0.6395403462380019,3
Li-12a,graphmol_boltzmann,1,0.49067167933334427,3
Li-13b,graphmol_boltzmann,0,0.13124026641977812,3
Li-14,graphmol_boltzmann,0,0.42626385928371185,3
Li-16,graphmol_boltzmann,1,0.42693319734456425,3
Li-20,graphmol_boltzmann,0,0.41622654712617657,3
RT08062,graphmol_boltzmann,0,0.0014285714285714286,4
06100KW,graphmol_boltzmann,0,0.0023426150121065373,4
07088KW,graphmol_boltzmann,0,0.0014285714285714286,4
08117KW,graphmol_boltzmann,0,0.0027725856697819315,4
09078KW,graphmol_boltzmann,0,0.0,4
07039KW,graphmol_boltzmann,0,0.0,4
Acid2,graphmol_boltzmann,0,0.004201157098353361,4
Acid3,graphmol_boltzmann,0,0.0006720071206052514,4
PCH-3,graphmol_boltzmann,0,0.16369686838995504,4
PCH-8,graphmol_boltzmann,0,0.16064944164829167,4
CCH-7,graphmol_boltzmann,0,0.0,4
CCH-301,graphmol_boltzmann,0,0.0014285714285714286,4
PYP606,graphmol_boltzmann,0,0.0,4
PYP607,graphmol_boltzmann,0,0.0,4
RO-CM-1510,graphmol_boltzmann,0,0.0,4
Comp92,graphmol_boltzmann,0,0.0,4
Comp119,graphmol_boltzmann,0,0.016428760003922366,4
HP5N,graphmol_boltzmann,0,0.013971945367294205,4
DIO,graphmol_boltzmann,1,0.17807058089722835,4
1O(M-O2)PEPEBNO2,graphmol_boltzmann,1,0.8987773164099593,4
1O(M-O8)PEPEBNO2,graphmol_boltzmann,1,0.8889033363796546,4
5-4,graphmol_boltzmann,1,0.8411976126885259,4
NT3-5,graphmol_boltzmann,1,0.9014375770816597,4
NT3F-2,graphmol_boltzmann,0,0.46126927936433504,4
NT3F-3,graphmol_boltzmann,0,0.5012779285022295,4
NT3F-7,graphmol_boltzmann,0,0.5385447668417598,4
Sulfur-2,graphmol_boltzmann,1,0.5949611376936023,4
Sulfur-13,graphmol_boltzmann,0,0.9007571118621471,4
Sulfur-19,graphmol_boltzmann,0,0.7636719258856275,4
DIO-1,graphmol_boltzmann,1,0.7322435440853308,4
EST-3,graphmol_boltzmann,1,0.5944203691221321,4
S2,graphmol_boltzmann,1,0.7350268855717274,4
2-2-Z2,graphmol_boltzmann,0,0.50288848435473,4
1-2-Z1,graphmol_boltzmann,1,0.6540820720995182,4
SCUT22d,graphmol_boltzmann,1,0.8014015116048626,4
M-0-0,graphmol_boltzmann,1,0.778624273755133,4
M-0-1,graphmol_boltzmann,1,0.8961297616562375,4
Li-1c,graphmol_boltzmann,1,0.44026695887538386,4
Li-2a,graphmol_boltzmann,1,0.7681389691215815,4
Li-5b,graphmol_boltzmann,1,0.6098401258772777,4
Li-6b,graphmol_boltzmann,1,0.4518207749751637,4
Li-12b,graphmol_boltzmann,0,0.23001333385478578,4
Li-12c,graphmol_boltzmann,0,0.46883748368730954,4
Li-13a,graphmol_boltzmann,0,0.21788166019112157,4
Li-21,graphmol_boltzmann,0,0.2933332304046833,4
Li-24,graphmol_boltzmann,0,0.6132912867685479,4
Li-29,graphmol_boltzmann,0,0.7112497731915177,4
06115KW,graphmol_boltzmann,0,0.0,5
MJ01041,graphmol_boltzmann,0,0.0014285714285714286,5
RT08050,graphmol_boltzmann,0,0.0,5
07031KW,graphmol_boltzmann,0,0.0,5
PR09089,graphmol_boltzmann,0,0.002857142857142857,5
06107KW,graphmol_boltzmann,0,0.0,5
06101KW,graphmol_boltzmann,0,0.0032964794879255166,5
06131KW,graphmol_boltzmann,0,0.0,5
07056KW,graphmol_boltzmann,0,0.0023426150121065373,5
08125KW,graphmol_boltzmann,0,0.0,5
08128KW,graphmol_boltzmann,0,0.0,5
07038KW,graphmol_boltzmann,0,0.0032964794879255166,5
Acid1,graphmol_boltzmann,0,0.0,5
7OCB,graphmol_boltzmann,0,0.0,5
Comp36,graphmol_boltzmann,0,0.0,5
Comp49,graphmol_boltzmann,0,0.0,5
Comp93,graphmol_boltzmann,0,0.0,5
HP33,graphmol_boltzmann,0,0.005400516795865633,5
RM734,graphmol_boltzmann,1,0.7069713280680837,5
EC4F,graphmol_boltzmann,0,0.4591715782528024,5
EC5F,graphmol_boltzmann,1,0.4817076809206494,5
EC7F,graphmol_boltzmann,0,0.3855139674308991,5
RM734-2,graphmol_boltzmann,1,0.7676329022957009,5
5-9,graphmol_boltzmann,1,0.9265239069766947,5
6-3,graphmol_boltzmann,0,0.5112634516830524,5
6-4,graphmol_boltzmann,0,0.44355408151238374,5
6-9,graphmol_boltzmann,0,0.7894864552691557,5
NT3-1,graphmol_boltzmann,1,0.7615679414348947,5
NT3-3,graphmol_boltzmann,1,0.8614768507630955,5
Sulfur-15,graphmol_boltzmann,1,0.3145089038347524,5
DIO-2,graphmol_boltzmann,1,0.47247393007347827,5
DIO-3,graphmol_boltzmann,1,0.5703688367231956,5
EST-2,graphmol_boltzmann,1,0.3368148722355866,5
S5,graphmol_boltzmann,1,0.683005035427451,5
S6,graphmol_boltzmann,0,0.746467900609271,5
S8,graphmol_boltzmann,1,0.6122437795687289,5
1-2-Z2,graphmol_boltzmann,1,0.4027894481137692,5
M-1-0,graphmol_boltzmann,1,0.5354788897235253,5
M-2-0,graphmol_boltzmann,1,0.789850763203434,5
M-2-1,graphmol_boltzmann,1,0.8576324424835662,5
Li-7,graphmol_boltzmann,1,0.8542139146651928,5
Li-9a,graphmol_boltzmann,0,0.5154381644636571,5
Li-9b,graphmol_boltzmann,0,0.3805604821918899,5
Li-10b,graphmol_boltzmann,0,0.387140965988231,5
Li-11c,graphmol_boltzmann,0,0.1468743455477859,5
Li-17a,graphmol_boltzmann,0,0.48106045465106695,5
Li-18,graphmol_boltzmann,0,0.23910218837257877,5
06121KW,graphmol_dipole,0,0.008517907494268142,1
MJ01077,graphmol_dipole,0,0.0,1
MJ01075,graphmol_dipole,0,0.0,1
MJ01066,graphmol_dipole,0,0.0,1
PR10004,graphmol_dipole,0,0.0,1
08141KW,graphmol_dipole,0,0.0,1
07099KW,graphmol_dipole,0,0.0,1
AF01009,graphmol_dipole,0,0.0,1
RT09068,graphmol_dipole,0,0.0,1
07004KW,graphmol_dipole,0,0.0007109227871939736,1
08116KW,graphmol_dipole,0,0.0,1
08118KW,graphmol_dipole,0,0.0027448944271374178,1
08131KW,graphmol_dipole,0,0.0011251058773668213,1
09079KW,graphmol_dipole,0,0.0011111111111111111,1
Acid4,graphmol_dipole,0,0.05794615350003283,1
6CB,graphmol_dipole,0,0.033200583175174825,1
PCH-4,graphmol_dipole,0,0.3264449414379894,1
PCH-5,graphmol_dipole,0,0.13952272199797233,1
PCH-7,graphmol_dipole,0,0.135750397531958,1
Comp89,graphmol_dipole,0,0.013135390357950685,1
Comp120,graphmol_dipole,0,0.0,1
EC1F,graphmol_dipole,1,0.7128953314433574,1
EC2F,graphmol_dipole,1,0.5740471060720921,1
EC3F,graphmol_dipole,1,0.6588779061695046,1
1O(M-O6)PEPEBNO2,graphmol_dipole,1,0.9316443717093877,1
RM734-3,graphmol_dipole,0,0.24860934190290498,1
5-5,graphmol_dipole,1,0.9168768375782694,1
6-2,graphmol_dipole,0,0.30439787326988665,1
6-5,graphmol_dipole,0,0.6243094831418268,1
6-6,graphmol_dipole,0,0.4167738206936825,1
UUQU-4-N,graphmol_dipole,0,0.7198257643071654,1
NT3-2,graphmol_dipole,1,0.7982910702653302,1
NT3F-1,graphmol_dipole,1,0.6750555781277886,1
NT3F-4,graphmol_dipole,0,0.5139767053557345,1
Sulfur-7,graphmol_dipole,1,0.7165349883755453,1
Sulfur-14,graphmol_dipole,1,0.30172068945257413,1
3CN,graphmol_dipole,1,0.69909015011961,1
S3,graphmol_dipole,1,0.7743532896619701,1
O5,graphmol_dipole,1,0.19089117671321454,1
SCUT1b,graphmol_dipole,1,0.7012865516248198,1
M-0-2,graphmol_dipole,1,0.5835065133840988,1
M-2-2,graphmol_dipole,1,0.6079266551284477,1
Li-4a,graphmol_dipole,0,0.32847178753605016,1
Li-9c,graphmol_dipole,1,0.031980030269900935,1
Li-11a,graphmol_dipole,0,0.26392530038573264,1
Li-19,graphmol_dipole,0,0.04445813554616312,1
Li-22,graphmol_dipole,0,0.535878969540086,1
Li-23,graphmol_dipole,1,0.728568722131131,1
06119KW,graphmol_dipole,0,0.0,2
MJ01056,graphmol_dipole,0,0.0010453444098303911,2
MJ01071,graphmol_dipole,0,0.0,2
MJ01073,graphmol_dipole,0,0.0,2
RT08049,graphmol_dipole,0,0.0,2
07080KW,graphmol_dipole,0,0.015658992120243673,2
08119KW,graphmol_dipole,0,0.0,2
08123KW,graphmol_dipole,0,0.0,2
Acid5-HOBA,graphmol_dipole,0,0.0016337833160263067,2
7CB,graphmol_dipole,0,0.0,2
5OCB,graphmol_dipole,0,0.0,2
Comp35,graphmol_dipole,0,0.0,2
RO-CM-4513,graphmol_dipole,0,0.0,2
PYP605,graphmol_dipole,0,0.0,2
RO-CM-1540,graphmol_dipole,0,0.0,2
Comp97,graphmol_dipole,0,0.0,2
Comp113,graphmol_dipole,0,0.02044300002430016,2
BCH52F,graphmol_dipole,0,0.11267465670697935,2
I32,graphmol_dipole,0,0.01951035781544256,2
EC6F,graphmol_dipole,1,0.40222005487046486,2
1O(M-O5)PEPEBNO2,graphmol_dipole,1,0.9268792871953564,2
1O(M-O7)PEPEBNO2,graphmol_dipole,1,0.7538565520136414,2
5-2,graphmol_dipole,1,0.7863659221044756,2
5-8,graphmol_dipole,1,0.8575317759047283,2
6-1,graphmol_dipole,1,0.3710690358485687,2
6-7,graphmol_dipole,0,0.712882493154715,2
NT3-4,graphmol_dipole,1,0.8941347295666502,2
NT3-6,graphmol_dipole,1,0.8892639155781193,2
NT3F-6,graphmol_dipole,0,0.5961408296327331,2
Sulfur-12,graphmol_dipole,0,0.5281871352581958,2
Sulfur-18,graphmol_dipole,0,0.6971151361072915,2
EST-1,graphmol_dipole,1,0.6721098515601627,2
O6,graphmol_dipole,0,0.18022089869417993,2
2-2-Z1,graphmol_dipole,0,0.6920051456169999,2
SCUT1a,graphmol_dipole,1,0.7728372765973308,2
SCUT7a,graphmol_dipole,1,0.33725967201334073,2
SCUT22c,graphmol_dipole,1,0.8015029913192963,2
SCUT23a,graphmol_dipole,0,0.852347131949145,2
M-1-1,graphmol_dipole,1,0.8823211015330041,2
Li-1b,graphmol_dipole,0,0.4375655516830919,2
Li-5a,graphmol_dipole,0,0.567774798636743,2
Li-5c,graphmol_dipole,1,0.7036630023517964,2
Li-8,graphmol_dipole,1,0.8767597142264215,2
Li-10a,graphmol_dipole,0,0.25546185527100945,2
Li-11b,graphmol_dipole,0,0.16830634618218962,2
Li-15,graphmol_dipole,1,0.6052490472464856,2
Li-25,graphmol_dipole,1,0.7805621965858357,2
PR07117,graphmol_dipole,0,0.04056399867551715,3
06129KW,graphmol_dipole,0,0.004755400625908492,3
06128KW,graphmol_dipole,0,0.0,3
